chr	start	stop	CF	ApcMin_Adenom_MeDIP10.2.bam.counts	ApcMin_Adenom_MeDIP2.1.bam.counts	ApcMin_Adenom_MeDIP4.1.bam.counts	ApcMin_Adenom_MeDIP4.2.bam.counts	ApcMin_Adenom_MeDIP9.3.bam.counts	B6_MeDIP10.1.bam.counts	B6_MeDIP16.8.bam.counts	B6_MeDIP4.4.bam.counts	B6_MeDIP4.5.bam.counts	ApcMin_Normal_MeDIP4.3.bam.counts	ApcMin_Normal_MeDIP9.2.bam.counts	ApcMin_Normal_MeDIP9.4.bam.counts	ApcMin_Adenom_MeDIP10.2.bam.rpkm	ApcMin_Adenom_MeDIP2.1.bam.rpkm	ApcMin_Adenom_MeDIP4.1.bam.rpkm	ApcMin_Adenom_MeDIP4.2.bam.rpkm	ApcMin_Adenom_MeDIP9.3.bam.rpkm	B6_MeDIP10.1.bam.rpkm	B6_MeDIP16.8.bam.rpkm	B6_MeDIP4.4.bam.rpkm	B6_MeDIP4.5.bam.rpkm	ApcMin_Normal_MeDIP4.3.bam.rpkm	ApcMin_Normal_MeDIP9.2.bam.rpkm	ApcMin_Normal_MeDIP9.4.bam.rpkm	ApcMin_Adenom_MeDIP10.2.bam.rms	ApcMin_Adenom_MeDIP2.1.bam.rms	ApcMin_Adenom_MeDIP4.1.bam.rms	ApcMin_Adenom_MeDIP4.2.bam.rms	ApcMin_Adenom_MeDIP9.3.bam.rms	B6_MeDIP10.1.bam.rms	B6_MeDIP16.8.bam.rms	B6_MeDIP4.4.bam.rms	B6_MeDIP4.5.bam.rms	ApcMin_Normal_MeDIP4.3.bam.rms	ApcMin_Normal_MeDIP9.2.bam.rms	ApcMin_Normal_MeDIP9.4.bam.rms	ApcMin_Adenom_MeDIP10.2.bam.prob	ApcMin_Adenom_MeDIP2.1.bam.prob	ApcMin_Adenom_MeDIP4.1.bam.prob	ApcMin_Adenom_MeDIP4.2.bam.prob	ApcMin_Adenom_MeDIP9.3.bam.prob	B6_MeDIP10.1.bam.prob	B6_MeDIP16.8.bam.prob	B6_MeDIP4.4.bam.prob	B6_MeDIP4.5.bam.prob	ApcMin_Normal_MeDIP4.3.bam.prob	ApcMin_Normal_MeDIP9.2.bam.prob	ApcMin_Normal_MeDIP9.4.bam.prob	MSets1.counts.mean	MSets1.rpkm.mean	MSets1.rms.mean	MSets1.prob.mean	MSets2.counts.mean	MSets2.rpkm.mean	MSets2.rms.mean	MSets2.prob.mean	edgeR.logFC	edgeR.logCPM	edgeR.p.value	edgeR.adj.p.value
chr14	22804251	22804500	19	71	24	46	34	67	6	9	17	17	10	5	21	13.7800167825078	7.03839510514812	9.18747517446841	8.04619557532606	14.9398387188665	1.22411456733059	1.80946267553484	3.72750941415392	3.27614532595237	2.27677073994423	0.789915371626745	3.8937392983009	0.379827077958337	0.286160578079022	0.271972744651823	0.289877277309353	0.509952913098565	0.0325714437490202	0.0681672937241033	0.119497964519023	0.0906132078810361	0.0768269256271402	0.0188384633137671	0.107797582703187	0.999999888868831	0.505755468026863	0.981965554924228	0.896743803526848	0.999999999271321	2.20717999432907e-10	7.88622201990385e-05	0.0041172204731873	0.000312503899785432	2.86383306465909e-05	7.52953255300781e-13	0.00462383718406101	48.4	10.5983842712634	0.34755811821942	0.876892942923618	12.1428571428571	2.42823677040623	0.0734732687881823	0.00130872318990719	2.14317970154473	0.632527541656567	4.65610377715841e-12	3.31777519113975e-05
chr14	56352501	56352750	3	10	2	5	4	5	26	15	20	14	15	24	32	1.94084743415602	0.58653292542901	0.998638605920479	0.946611244156007	1.11491333722884	5.30449645843254	3.01577112589141	4.38530519312226	2.69800203313725	3.41515610991634	3.79159378380838	5.93331702598232	0.50227841793937	0.219288479924849	0.264055560724911	0.290063436553845	0.333322884383664	1.42125145709746	0.734212555347825	1.22766978580712	0.677665443603792	1.00877975203626	0.739402716273004	1.47403263503348	0.997809759281572	0.49983998947849	0.818218351355624	0.769223072048755	0.877420632355619	0.999999999999993	0.999993230103068	0.99999999973216	0.999981097565767	0.999999400252691	0.99999999973373	1	5.2	1.11750870937807	0.321801755905328	0.792502360904012	20.8571428571429	4.07766310432721	1.04043062074271	0.99999624676963	-1.78308756226025	-0.263869517764864	8.88790584654715e-09	0.0633320796317312
chr14	56352751	56353000	8	14	3	5	6	7	30	21	20	19	16	33	35	2.71718640781843	0.879799388143516	0.998638605920479	1.41991686623401	1.56087867212038	6.12057283665293	4.22207957624797	4.38530519312226	3.66157418782912	3.64283318391077	5.21344145273652	6.48956549716816	0.170591109407612	0.0845235406094441	0.0671551409686482	0.115063047086379	0.120915512117019	0.387601960246658	0.361722332528411	0.328877541814084	0.230160194905629	0.287588688083553	0.290566099760543	0.40849511873004	0.374248281135524	0.0076473474502089	0.00305398275299851	0.037853859893452	0.056648271586194	0.999540422760401	0.995538900148322	0.968538519065415	0.818568006173039	0.858506751865305	0.999532042133547	0.999989887398955	7	1.51528398804736	0.111649670037821	0.0958903485636755	24.8571428571429	4.81933884680968	0.327858848009845	0.948602075649284	-1.6071594931489	-0.0206076951290847	5.58087156415394e-09	0.0397673207184989
chr14	63859001	63859250	1	5	25	15	18	16	3	4	3	4	1	4	4	0.970423717078011	7.33166156786263	2.99591581776144	4.25975059870203	3.56772267913229	0.612057283665293	0.804205633571041	0.657795778968339	0.770857723753499	0.227677073994423	0.631932297301396	0.74166462824779	0.69074758717409	7.28057729248024	1.93553210720476	3.0094422780664	2.59117599297639	0.486140259401439	0.424730945045887	0.444165667215947	0.466171253587137	0.161195553165874	0.308147059891483	0.470336669110139	0.996744475829279	1	0.999999999987865	0.999999999999998	0.999999999999824	0.960884986764733	0.956448861854086	0.936723310113798	0.973243347931104	0.587549870888467	0.942652063470887	0.97757031653692	15.8	3.82509487610728	3.10149505158038	0.999348895163393	3.28571428571429	0.635170059928826	0.394412486773987	0.905010393937142	2.48315112681796	-0.840809843492429	1.33283315137808e-09	0.00949729854661775
chr14	63859251	63859500	9	2	47	44	42	47	1	2	1	8	0	0	0	0.388169486831205	13.7835237475817	8.78801973210021	9.93941806363807	10.4801853699511	0.204019094555098	0.402102816785521	0.219265259656113	1.541715447507	0	0	0	0.0224359190122778	1.21659342861146	0.538978203091325	0.739364345981709	0.740172488581145	0.0119499221269878	0.0336097404413081	0.0152051019558801	0.0883690114633535	0	0	0	5.14503203119521e-06	0.999999999999999	0.999999996172916	0.999999999884465	0.999999999998577	6.95643416981362e-07	0.000538480947040454	8.42078459606377e-06	0.00975070125285904	1.09774502254911e-06	5.63909363648918e-09	2.84158859775729e-08	36.4	8.67586328002047	0.651508877055583	0.800001028217598	1.71428571428571	0.338157516929104	0.0213048251410756	0.00147134720398781	4.56888808207208	-0.0121173836241595	7.00002513158451e-12	4.98797080787998e-05
chr14	63859501	63859750	26	4	85	98	83	111	0	2	1	18	0	0	2	0.776338973662409	24.9276493307329	19.5733166760414	19.6421833162371	24.7510760864803	0	0.402102816785521	0.219265259656113	3.46885975689075	0	0	0.370832314123895	0.0155600505568716	0.736675399334709	0.421902018407411	0.516107062260832	0.615451396547897	0	0.0111406177840852	0.00511839272574868	0.0698403565973994	0	0	0.00747329519423973	1.11022302462516e-16	0.999999999999954	0.999999999986563	0.999999999908041	1	0	1.45439216225896e-13	0	2.1916016812451e-07	0	0	0	76.2	17.9341128766308	0.461139185421544	0.799999999978912	3.28571428571429	0.637294306779468	0.0133675231859247	3.13086162233895e-08	4.74312234190743	0.986433388373715	4.12737460062929e-09	0.0294102144408503
chr14	63859751	63860000	26	6	85	115	83	120	1	3	2	26	3	5	3	1.16450846049361	24.9276493307329	22.968687936171	19.6421833162371	26.7579200934922	0.204019094555098	0.603154225178281	0.438530519312226	5.01057520439774	0.683031221983269	0.789915371626745	0.556248471185843	0.0233400758353074	0.736675399334709	0.495089103233186	0.516107062260832	0.665352861132862	0.00393740617945225	0.0167109266761278	0.0102367854514974	0.100880515085133	0.0167818615015083	0.0137411318737772	0.0112099427913596	5.21804821573824e-15	0.999999999999954	1	0.999999999908041	1	0	1.80111481284939e-12	2.22044604925031e-16	0.00016848209682474	2.55351295663786e-14	0	0	81.8	19.0921898274254	0.487312900359379	0.7999999999816	6.14285714285714	1.18363915831989	0.0247855099369793	2.40688712359446e-05	3.97048340639948	1.13093856973701	6.69992918932109e-10	0.00477413303280983
chr14	63860001	63860250	8	10	71	108	77	89	2	3	4	26	7	8	7	1.94084743415602	20.8219188527299	21.5705938878823	18.2222664500031	19.8454574026734	0.408038189110195	0.603154225178281	0.877061038624453	5.01057520439774	1.59373951796096	1.26386459460279	1.29791309943363	0.121850792434009	2.00039046109018	1.4505510449228	1.47664243760853	1.53735436834496	0.0258401306831106	0.0516746189326301	0.0657755083628167	0.31495605618665	0.125820051036555	0.0704402666086166	0.0816990237460079	0.0798821055070869	1	1	1	1	1.9623014520187e-05	0.00294920285552269	0.00293806253503315	0.993042692561483	0.0641556471600457	0.00729981935789914	0.0107020918269386	71	16.4802168054889	1.3173578208801	0.815976421101417	8.14285714285714	1.57919226704401	0.105172236508055	0.154443877044492	3.35184601600309	0.990553825129352	9.28441347264624e-11	0.000661574530081212
chr14	63860251	63860500	14	9	51	93	61	65	1	2	3	22	4	7	6	1.74676269074042	14.9565895984398	18.5746780701209	14.4358214733791	14.4938733839749	0.204019094555098	0.402102816785521	0.657795778968339	4.23971748064424	0.910708295977692	1.10588152027744	1.11249694237169	0.0657768933598805	0.831176430200248	0.749820286334038	0.707661950176367	0.674234878406778	0.00744163294911423	0.020386730023598	0.0287563735448234	0.159971045443866	0.0419079987044934	0.0358811923989526	0.0420160947115579	7.82536417753832e-05	0.999999999947057	1	0.999999999999898	0.999999999999989	3.52359252886458e-11	5.84790061597396e-07	2.652275228332e-07	0.222115540866652	4.11038683267861e-06	2.76234290885746e-07	1.9357209397608e-06	55.8	12.841545043331	0.605734087695462	0.800015650717744	6.42857142857143	1.23324598994	0.0480515811109151	0.0317318161802194	3.33881488740536	0.651264622700635	2.15348820145686e-10	0.00153449967422465
chr14	84846751	84847000	21	27	20	29	25	27	11	6	8	19	7	7	12	5.24028807222126	5.8653292542901	5.79210391433878	5.91632027597504	6.02053202103574	2.24421004010607	1.20630845035656	1.75412207724891	3.66157418782912	1.59373951796096	1.10588152027744	2.22499388474337	0.13045522088098	0.215347685382055	0.154933942180383	0.19271137716419	0.185724880485532	0.0538838041768716	0.0412093110729686	0.0508140754763656	0.0915023627387508	0.0485946059851811	0.0238464378491841	0.0556554208315067	0.0181816514665663	0.0939560752592929	0.094943812602881	0.174639383042775	0.195821388688536	1.79913407505339e-08	2.10734939165569e-07	6.56243214214314e-08	0.000174757079294152	5.8221495291555e-08	7.76823050330222e-13	2.12937222410226e-07	25.6	5.76691470757219	0.175834621218628	0.11550846221201	10	1.9701185255032	0.0522151454472612	2.50460841985735e-05	1.5498259817611	-0.036545893720873	2.63085833397357e-12	1.87465677949038e-05
chr14	119061751	119062000	9	32	20	31	15	24	56	46	48	50	47	72	53	6.21071178929927	5.8653292542901	6.19155935670697	3.54979216558503	5.35158401869843	11.4250692950855	9.24836478606698	10.5247324634934	9.63572154691874	10.7008224777379	11.3747813514251	9.82705632428322	0.358974704196444	0.517699331324025	0.37973464308707	0.264058694993467	0.37796041970101	0.669195639111317	0.773024030150086	0.729844893882243	0.552306321645959	0.779815304196359	0.598876242426087	0.565543092446817	0.999497138675119	0.993587142671516	0.999621251644391	0.723145087425889	0.994254617183913	0.999999999999977	0.999999999999985	0.999999999999224	0.999999999945683	0.999999999999516	1	0.999999999998373	24.4	5.43379531691596	0.379685558660403	0.942021047520166	53.1428571428571	10.390935463573	0.666943646265553	0.999999999991823	-0.912595090170312	1.13739271187916	1.98618169458915e-10	0.00141528296335041
chr15	30576751	30577000	27	19	20	20	22	23	10	3	3	12	4	1	11	3.68761012489644	5.8653292542901	3.99455442368192	5.20636184285804	5.12860135125267	2.04019094555098	0.603154225178281	0.657795778968339	2.3125731712605	0.910708295977692	0.157983074325349	2.03957772768142	0.0711373963647397	0.166826147280483	0.0828835535800646	0.131706811243125	0.122764060039057	0.0378873165488984	0.0161023441915807	0.0147811459422138	0.0448182972500686	0.0215392438120567	0.00264594871510423	0.0395653576478095	1.48460193916122e-07	0.00399473844504283	3.68344967582868e-06	0.00174682583594887	0.00112215236808866	2.83661982791727e-13	5.12923037376822e-13	7.7715611723761e-16	3.75046660394673e-11	6.36157793110215e-14	0	8.8538065767807e-12	20.8	4.77649139939583	0.115063593701494	0.00137350971179002	6.28571428571429	1.24599760270608	0.0253342363011045	6.74563579597784e-12	1.91437609945339	-0.397345272187473	1.84484240526161e-10	0.00131456957505252
chr15	30577001	30577250	11	16	17	14	19	17	9	3	1	9	3	1	9	3.10535589464964	4.98552986614659	2.79618809657734	4.49640340974103	3.79070534657806	1.83617185099588	0.603154225178281	0.219265259656113	1.73442987844537	0.683031221983269	0.157983074325349	1.66874541355753	0.149861057732126	0.35525681937669	0.144379321240657	0.281296655471133	0.22541005174489	0.0861406334520716	0.0385862145738879	0.0122605491533184	0.0837416136679481	0.0402048532305495	0.0065405395474294	0.0806465097785982	0.177836680003351	0.824797361545198	0.131802364930084	0.813326175598913	0.581643795442677	0.0022859298972655	0.000126153008930707	3.23036826843648e-07	0.00328561567204111	4.10088572719847e-05	8.13718870062985e-10	0.00332412690752681	16.6	3.83483652273853	0.231240781113099	0.505881275504045	5	0.986111560591684	0.0497315590576862	0.0012947368847974	1.91742052339339	-0.677835722630949	4.92116132345937e-09	0.0350664584210243
chr15	97731251	97731500	9	61	26	38	47	37	17	28	21	13	15	31	23	11.8391693483517	7.62492803057713	7.58965340499564	11.1226821188331	8.25035869549342	3.46832460743666	5.62943943499729	4.60457045277838	2.50528760219887	3.41515610991634	4.89747530408582	4.26457161242479	0.684295529874472	0.673009130721232	0.465481175397053	0.827383910979531	0.582688980372391	0.203148676158793	0.470536366178313	0.319307141073481	0.143599643627949	0.248877224743519	0.257849493266788	0.245424360873147	1	0.999946854602049	0.999998704234037	0.999999999999763	0.999999884060687	0.557010015629569	0.999978555137022	0.962263342864656	0.173013174109985	0.696537961740627	0.996021004940694	0.923859814811999	41.8	9.2853583196502	0.646571745468936	0.999989088579307	21.1428571428571	4.11211787483402	0.269820415131713	0.75838340989065	1.18298334121383	0.732176246152177	2.70287823785998e-09	0.0192597562069723
chr15	100516501	100516750	6	17	16	23	16	22	49	31	49	48	44	70	41	3.29944063806524	4.69226340343208	4.5937375872342	3.78644497662403	4.9056186838069	9.99693563319978	6.23259366017557	10.7439977231495	9.25029268504199	10.0177912557546	11.0588152027744	7.60206243953985	0.282527318760587	0.608802701891171	0.424155867654689	0.417814266771993	0.519400632120402	0.858643874230545	0.648119291490019	1.08138454662063	0.80168084116832	1.06233634656739	0.79682953403753	0.654949065216638	0.948548978587767	0.997423108501756	0.999625682223482	0.988194108951329	0.99986639862254	1	0.999999989826541	1	1	1	1	0.999999999995374	18.8	4.25550105783249	0.450540157439768	0.986731655377375	47.4285714285714	9.27178408566225	0.843420499904438	0.999999998545988	-1.1206414075298	0.935276085680785	2.722437804806e-09	0.0193991307765025
chr17	47003751	47004000	9	11	1	6	5	9	21	19	22	16	23	29	30	2.13493217757163	0.293266462714505	1.19836632710457	1.18326405519501	2.00684400701191	4.28440098565705	3.81997675946245	4.82383571243449	3.083430895014	5.23657270187173	4.58150915543512	5.56248471185843	0.123397554567528	0.0258849665662012	0.0734970276942716	0.0880195649978225	0.141735157387879	0.250948364666744	0.319292534192427	0.334512243029361	0.176738022926707	0.381611744606729	0.241214042088285	0.32011873157367	0.0745163880636823	0.000148103043012049	0.00327819336446	0.00802346891388617	0.10207775921594	0.857353448360923	0.979297014764173	0.977541048965161	0.425398596432476	0.992548061873438	0.988199674675579	0.997995467030112	6.4	1.36333460591953	0.0905068542427404	0.0376087825201961	22.8571428571429	4.48460156024761	0.289205097583418	0.888333330300266	-1.61725002410655	-0.12388086459909	1.69853089532309e-09	0.0121031315786663
chr17	83974001	83974250	6	26	18	26	18	26	41	46	54	47	40	64	53	5.04620332880566	5.27879632886109	5.19292075078649	4.25975059870203	5.79754935358997	8.364782876759	9.24836478606698	11.8403240214301	9.05757825410361	9.10708295977692	10.1109167568223	9.82705632428322	0.432100605163251	0.684903039627568	0.479480546044431	0.470041050118492	0.613837110687747	0.71845711925413	0.961725400275512	1.19172990852069	0.784979156977314	0.96576031506126	0.728529859691456	0.846641474548337	0.999913295464963	0.999580108325463	0.999974776894806	0.997387008298651	0.999997674660195	0.999999999994918	1	1	0.999999999999999	0.999999999999972	1	1	22.8	5.11504407214905	0.536072470328298	0.999370572728816	49.2857142857143	9.65087228274888	0.885403319189815	0.99999999999927	-0.901485517827175	1.04012559157245	1.63196248266598e-09	0.0116287885687214
chr18	69555751	69556000	5	13	3	16	6	6	22	27	34	21	25	41	28	2.52310166440283	0.879799388143516	3.19564353894553	1.41991686623401	1.33789600467461	4.48842008021215	5.42838802660453	7.45501882830785	4.04700304970587	5.69192684986057	6.47730604733931	5.19165239773453	0.287970717920671	0.150257794116935	0.390225159973243	0.20602615015688	0.18689705096767	0.515795889209329	0.698777432026501	0.983194346695176	0.465842169213192	0.792399122054604	0.601982140040993	0.591124395009679	0.937524671060519	0.164593997409416	0.995343288814017	0.465935506798398	0.426376337926171	0.999959264022792	0.999999983969061	0.999999999999613	0.999892337143109	0.999999953077718	0.999999999999564	0.999999943435883	8.8	1.8712714924801	0.24427537462708	0.597954760401704	28.2857142857143	5.53995932568069	0.664159356321353	0.999978783092534	-1.47493255188666	0.171138979356395	3.49553358233345e-09	0.0249079383843536
chr18	75050251	75050500	5	5	3	4	4	3	18	17	11	23	12	17	15	0.970423717078011	0.879799388143516	0.798910884736383	0.946611244156007	0.668948002337304	3.67234370199176	3.41787394267693	2.41191785621724	4.43243191158262	2.73212488793308	2.68571226353093	2.78124235592921	0.110757968431027	0.150257794116935	0.0975562899933108	0.137350766771253	0.0934485254838352	0.422014818443996	0.439970975720389	0.318092288636675	0.510208090090639	0.38035157858621	0.249602350748704	0.316673783040899	0.130949241342941	0.164593997409416	0.089299009742687	0.183081098153713	0.0738696775384491	0.998317008366671	0.998837758240554	0.915840919170374	0.999985908960421	0.967851348615369	0.973142226362488	0.981889905296243	3.8	0.852938647290244	0.117874268959272	0.128358604837441	16.1428571428571	3.16194955998025	0.376701983609645	0.97655215357316	-1.84887768551722	-0.588014899841815	9.01953207009951e-09	0.0642700016367084
chr18	76272751	76273000	9	21	20	27	13	13	49	40	46	50	33	71	45	4.07577961172765	5.8653292542901	5.39264847197059	3.07648654350702	2.89877467679499	9.99693563319978	8.04205633571041	10.0862019441812	9.63572154691874	7.51334344181596	11.2167982770998	8.34372706778764	0.235577149628917	0.517699331324025	0.330736624624222	0.228850868994338	0.204728560671381	0.585546184222402	0.672194808826162	0.699434689970483	0.552306321645959	0.547529894435741	0.590558516836836	0.480178097360505	0.844007693520849	0.993587142671516	0.994758946044955	0.524440318247432	0.447683512315981	0.999999999921913	0.999999999958643	0.999999999991082	0.999999999945683	0.999997153254728	1	0.999999991116643	18.8	4.26180371165807	0.303518507048577	0.760895522560147	47.7142857142857	9.26211203524479	0.589678359042584	0.999999592026956	-1.12802512070276	0.935645836678889	2.92250785329523e-10	0.00208247593173096
chr18	76273001	76273250	4	17	8	15	8	11	29	34	26	33	25	46	25	3.29944063806524	2.34613170171604	2.99591581776144	1.89322248831201	2.45280934190345	5.91655374209783	6.83574788535385	5.70089675105894	6.35957622096637	5.69192684986057	7.26722141896606	4.63540392654869	0.545618142426659	0.571739553259027	0.521929248480294	0.388267215919183	0.486768100152676	0.993645574905674	1.17493350902086	1.06131938189024	1.04986949848051	1.11945751421857	0.944881671370369	0.754183361449179	0.999937273213063	0.9753932748008	0.999681908598719	0.939695795214528	0.994218127745904	0.999999999997875	1	0.999999999972804	0.999999999999996	0.999999999956494	1	0.999999997812918	11.8	2.59750399755164	0.502864452047568	0.981785275914603	31.1428571428571	6.05818954212176	1.01404150161934	0.999999999677155	-1.18494130322054	0.349875386038952	3.09668028183811e-09	0.0220658505602389
chr19	16204751	16205000	5	6	0	9	4	5	19	18	22	21	17	25	15	1.16450846049361	0	1.79754949065686	0.946611244156007	1.11491333722884	3.87636279654685	3.61892535106969	4.82383571243449	4.04700304970587	3.87051025790519	3.94957685813373	2.78124235592921	0.132909562117233	0	0.219501652484949	0.137350766771253	0.155747542473059	0.445460086135329	0.465851621351	0.636184577273349	0.465842169213192	0.538831402997131	0.3670622805128	0.316673783040899	0.229360598691331	0.00286477280241426	0.692885121443717	0.183081098153713	0.280929230709442	0.999290655697593	0.999538985190292	0.999995084144223	0.999892337143109	0.999513612667445	0.999942035051091	0.981889905296243	4.8	1.00471650650706	0.129101904769299	0.277824164360124	19.5714285714286	3.85249376881786	0.462272274360529	0.997151802169999	-1.79815906330732	-0.346687434218566	1.13613218218162e-10	0.000809567687556592
chr19	57167001	57167250	9	27	18	28	14	20	58	43	44	59	44	62	42	5.24028807222126	5.27879632886109	5.59237619315468	3.31313935454602	4.45965334891536	11.8331074841957	8.6452105608887	9.64767142486898	11.3701514253641	10.0177912557546	9.79495060817164	7.78747859660179	0.30288490666575	0.465929398191622	0.342986129239934	0.246454781993903	0.314967016417509	0.693095483365293	0.722609419488124	0.669024486058723	0.651721459542232	0.730039859247655	0.515698986533575	0.448166224203138	0.989079715797335	0.977009370548483	0.997155894278084	0.629230644425475	0.947384857285853	0.999999999999998	0.999999999999131	0.999999999905577	0.999999999999999	0.999999999980089	0.999999999999999	0.999999839689851	21.4	4.77685065953968	0.334644446501744	0.907972096467046	50.2857142857143	9.87090876512079	0.632907988348391	0.999999977082092	-1.02370602259527	1.03873819741047	2.75759497729072e-10	0.00196496483771467
chrX	102961001	102961250	8	10	9	26	14	16	3	1	5	5	5	7	4	1.94084743415602	2.63939816443055	5.19292075078649	3.31313935454602	3.56772267913229	0.612057283665293	0.20105140839276	1.09632629828057	0.963572154691874	1.13838536997211	1.10588152027744	0.74166462824779	0.121850792434009	0.253570621828332	0.349206733036971	0.268480443201552	0.27637831341033	0.0387601960246658	0.0172248729775434	0.0822193854535209	0.0605684723435865	0.0898714650261104	0.0616352332825395	0.0466851564262902	0.0798821055070869	0.407922457394013	0.997042609380019	0.74039692213715	0.841977190983619	0.000110651771005887	0.000108068090279745	0.00862260382844959	0.00147632731554315	0.0133186531630095	0.0030019999811951	0.000436835664097357	15	3.33080567661028	0.253897380782239	0.613444257080378	4.28571428571429	0.836991237646834	0.0567092545048938	0.00386787711622576	1.97749040510407	-0.830212444028551	3.03530637920197e-09	0.0216285217950414
